ID,CODE_GENDER,DAYS_EMPLOYED,CNT_FAM_MEMBERS,Risk
5091125,0,365,2,0
5091126,0,365,2,1
5091127,0,365,2,0
5091128,0,365,2,0
5091130,0,365,2,0
5091131,0,365,2,0
5091132,0,122,2,0
5091133,0,122,2,0
5091134,0,122,2,0
5091135,0,218,1,0
5091136,1,365,1,1
5091137,0,284,2,1
5091138,0,365,4,0
5091139,0,365,4,0
5091140,0,365,4,0
5091141,0,365,4,0
5091142,0,365,4,1
5091144,1,20,2,1
5091145,1,20,2,0
5091146,1,20,2,1
5091147,1,20,2,0
5091148,1,20,2,0
5091149,1,20,2,0
5091150,1,20,2,0
5091151,0,13,2,1
5091152,0,13,2,0
5091153,0,294,2,0
5091154,0,294,2,0
5091156,0,294,2,0
5091157,0,294,2,0
5091160,0,294,2,0
5091161,0,294,2,0
5091162,0,294,2,0
5091163,0,294,2,1
5091164,0,294,2,0
5091165,0,294,2,0
5091166,0,294,2,0
5091169,0,73,1,0
5091170,0,73,1,0
5091171,1,122,2,0
5091172,1,122,2,0
5091174,1,122,2,0
5091175,1,122,2,1
5091176,0,278,2,0
5091177,0,278,2,0
5091178,0,278,2,0
5091179,0,278,2,0
5091180,0,278,2,0
5091181,0,278,2,0
5091182,0,278,2,0
5091183,0,278,2,0
5091184,0,278,2,0
5091185,0,278,2,0
5091186,0,278,2,0
5091187,0,278,2,0
5091189,0,278,2,0
5091191,0,278,2,0
5091192,0,278,2,0
5091193,0,278,2,0
5091194,0,278,2,0
5091195,0,278,2,0
5091196,0,278,2,0
5091197,0,278,2,0
5091198,0,278,2,0
5091199,0,278,2,0
5091200,0,278,2,0
5091201,0,278,2,0
5091202,0,278,2,0
5091203,0,278,2,0
5091204,0,278,2,0
5091205,0,278,2,0
5091206,0,122,1,0
5091207,0,122,1,0
5091208,0,122,1,0
5091209,0,122,1,0
5091210,0,122,1,0
5091212,0,122,1,0
5091213,0,122,1,0
5091214,0,122,2,0
5091217,0,122,1,1
5091218,0,122,1,0
5091219,0,122,1,1
5091221,0,174,5,0
5091222,0,174,5,1
5091223,0,174,5,0
5091224,0,174,5,0
5091225,0,174,5,0
5091226,0,157,2,0
5091227,1,365,2,0
5091228,1,365,2,1
5091229,0,365,4,0
5091230,1,365,5,0
5091231,1,365,5,0
5091232,1,365,5,1
5091234,1,365,5,1
5091235,1,365,5,1
5091236,1,92,1,0
5091237,1,92,1,1
5091238,1,314,2,0
5091239,0,113,2,0
5091241,0,113,2,1
5091242,0,113,2,0
5091243,0,113,2,0
5091244,0,113,2,1
5091245,0,113,2,1
5091246,0,113,2,1
5091247,0,113,2,0
5091250,0,4,3,1
5091253,0,4,3,0
5091254,0,4,3,0
5091255,0,4,3,0
5091256,1,118,2,0
5091257,1,118,2,1
5091258,0,327,1,1
5091259,0,327,1,1
5091260,0,327,1,0
5091261,0,327,1,0
5091262,0,327,1,0
5091263,0,327,1,0
5091264,0,327,1,1
5091267,0,122,2,1
5091271,0,122,2,0
5091272,0,122,2,1
5091273,0,122,2,1
5091274,1,365,2,1
5091275,1,365,2,0
5091276,1,365,2,0
5091278,1,365,2,1
5091279,1,365,2,0
5091280,1,292,3,0
5091281,1,9,2,0
5091282,1,365,4,0
5091284,1,365,4,0
5091285,1,365,4,0
5091286,1,365,4,0
5091287,0,122,1,0
5091288,0,122,1,0
5091289,0,122,1,0
5091290,1,143,3,0
5091291,1,143,3,0
5091292,1,143,3,1
5091293,1,143,3,0
5091294,1,143,3,0
5091296,1,143,3,0
5091297,1,143,3,0
5091298,1,143,3,0
5091299,1,143,3,0
5091300,1,143,3,0
5091301,1,143,3,1
5091302,1,143,3,0
5091303,1,143,3,0
5091304,1,143,3,0
5091305,0,365,3,0
5091306,0,365,3,0
5091307,0,365,3,0
5091308,0,365,3,0
5091309,0,365,3,0
5091310,0,365,3,0
5091311,0,365,3,0
5091312,0,365,3,0
5091313,0,365,3,0
5091314,0,365,3,0
5091315,0,365,3,0
5091316,0,365,3,0
5091317,0,365,3,0
5091318,0,365,3,0
5091321,0,192,3,1
5091322,0,192,3,1
5091323,1,82,2,0
5091327,0,104,1,1
5091328,0,104,1,1
5091329,0,104,1,1
5091330,0,23,3,0
5091331,0,261,2,0
5091333,0,261,2,0
5091335,0,261,2,0
5091336,0,261,2,0
5091337,0,261,2,1
5091338,0,82,2,1
5091339,0,82,2,0
5091340,0,82,2,1
5091341,0,82,2,1
5091342,0,82,2,1
5091343,0,82,2,1
5091344,0,82,2,0
5091345,0,82,2,1
5091346,0,82,2,1
5091347,0,82,2,0
5091348,0,139,2,0
5091349,0,139,2,0
5091350,0,139,2,1
5091351,0,139,2,0
5091352,0,122,2,0
5091353,0,122,2,0
5091354,0,122,2,0
5091355,0,122,2,0
5091356,0,122,2,0
5091357,0,122,2,0
5091358,0,122,2,0
5091359,0,122,2,1
5091360,0,122,2,1
5091361,0,122,2,0
5091362,0,122,2,0
5091363,0,122,2,0
5091364,0,122,2,0
5091365,0,122,2,0
5091366,0,122,2,0
5091367,0,122,2,0
5091368,0,122,2,0
5091369,1,99,2,0
5091373,1,99,2,0
5091374,1,99,2,0
5091375,1,99,2,1
5091376,0,122,1,0
5091378,0,365,4,0
5091379,0,365,4,0
5091380,0,365,4,0
5091381,0,365,4,0
5091382,0,365,4,0
5091384,0,365,4,0
5091385,1,253,2,0
5091386,1,253,2,1
5091387,1,253,2,1
5091388,1,253,2,0
5091389,1,253,2,1
5091390,1,253,2,0
5091391,0,296,2,0
5091392,0,296,2,1
5091393,0,365,2,0
5091395,0,365,2,0
5091396,0,365,2,0
5091397,0,365,2,0
5091398,0,365,2,1
5091400,0,365,2,0
5091401,0,365,2,0
5091402,0,365,2,0
5091403,0,365,2,0
5091405,0,365,1,0
5091406,0,365,1,0
5091407,0,365,1,0
5091410,0,365,1,0
5091411,0,365,1,0
5091412,0,365,1,0
5091414,0,365,1,0
5091415,0,365,1,0
5091416,0,365,2,0
5091417,0,365,2,0
5091418,0,365,2,1
5091419,0,365,2,1
5091420,0,365,2,0
5091421,0,365,2,1
5091422,0,365,2,0
5091423,0,365,2,0
5091424,0,365,2,1
5091425,0,365,2,1
5091427,0,365,2,0
5091428,0,365,2,0
5091429,0,365,2,0
5091430,0,365,2,0
5091431,0,365,2,1
5091432,0,365,2,0
5091433,1,365,2,0
5091434,0,253,4,1
5091435,0,253,4,0
5091436,0,253,4,0
5091437,0,253,4,0
5091438,0,253,4,0
5091439,0,253,4,0
5091440,0,253,4,0
5091441,0,253,4,0
5091442,0,253,4,0
5091443,0,253,4,0
5091444,0,365,4,0
5091445,0,365,4,0
5091446,0,351,4,0
5091447,0,351,4,0
5091448,0,351,4,0
5091449,0,351,4,0
5091450,0,351,4,0
5091451,0,351,4,0
5091452,0,351,4,0
5091453,0,351,4,0
5091454,0,134,2,0
5091455,0,134,2,0
5091456,0,134,2,0
5091457,0,256,4,0
5091458,0,256,4,0
5091459,0,256,4,0
5091460,0,256,4,0
5091461,0,357,2,1
5091464,1,122,2,1
5091465,1,122,2,0
5091466,1,122,2,0
5091467,0,113,2,0
5091468,0,113,2,0
5091469,0,113,2,0
5091470,0,113,2,0
5091471,0,113,2,1
5091472,0,113,2,0
5091473,0,113,2,1
5091474,0,113,2,1
5091475,0,113,2,1
5091477,0,8,1,1
5091478,1,82,4,0
5091479,1,82,4,0
5091480,1,82,4,0
5091481,1,82,4,0
5091482,1,82,4,0
5091483,1,82,4,0
5091484,1,82,4,0
5091485,1,82,4,1
5091486,0,122,1,1
5091487,0,122,1,0
5091488,0,122,1,0
5091489,0,122,1,0
5091490,0,122,1,0
5091491,0,131,2,0
5091494,0,261,1,0
5091496,0,261,1,1
5091497,0,261,1,1
5091498,0,122,2,1
5091499,0,122,2,0
5091500,0,308,2,0
5091503,0,308,2,0
5091504,0,308,2,0
5091505,0,308,2,0
5091506,0,308,2,0
5091507,1,122,2,0
5091508,1,122,2,0
5091509,1,122,2,0
5091511,1,122,2,0
5091512,0,188,2,0
5091513,0,188,2,0
5091516,0,188,2,0
5091520,1,226,4,1
5091521,1,226,4,0
5091523,1,226,4,0
5091524,0,35,3,0
5091526,0,35,3,0
5091527,0,35,3,0
5091528,0,35,3,0
5091529,0,35,3,0
5091530,0,356,1,0
5091531,0,260,2,1
5091532,0,260,2,0
5091533,0,365,2,1
5091535,0,365,2,0
5091538,0,182,2,0
5091539,0,182,2,0
5091540,0,182,2,0
5091541,0,182,2,0
5091543,0,182,2,0
5091544,0,182,2,0
5091545,0,182,2,1
5091546,0,182,2,1
5091548,0,365,2,0
5091549,0,365,2,0
5091551,0,365,2,0
5091552,0,365,2,1
5091555,0,365,2,0
5091556,0,365,2,1
5091557,0,122,2,0
5091558,0,122,2,0
5091560,0,365,3,0
5091561,0,365,3,0
5091562,0,365,3,0
5091563,0,365,3,0
5091564,0,365,3,0
5091566,0,365,3,1
5091567,0,365,3,0
5091569,0,122,1,0
5091570,0,122,1,0
5091572,0,122,1,0
5091573,0,122,1,0
5091574,0,122,1,0
5091575,0,122,1,0
5091576,0,122,1,0
5091577,0,122,1,0
5091578,0,4,4,1
5091579,0,4,4,0
5091580,0,4,4,0
5091581,0,4,4,0
5091582,0,4,4,0
5091584,0,4,4,1
5091585,0,4,4,1
5091586,0,4,4,0
5091588,0,4,4,0
5091589,0,161,2,0
5091590,0,161,2,0
5091591,0,161,2,1
5091592,0,226,2,0
5091593,0,226,2,0
5091594,0,226,2,0
5091595,0,365,2,0
5091596,0,365,2,0
5091598,0,200,2,0
5091599,0,200,2,0
5091600,0,200,2,0
5091601,0,200,2,0
5091602,0,200,2,0
5091603,0,200,2,1
5091604,0,200,2,0
5091605,0,365,2,1
5091606,1,357,1,0
5091607,1,357,1,0
5091608,1,357,1,1
5091609,1,165,3,1
5091610,1,195,4,0
5091611,1,365,2,0
5091612,1,365,2,0
5091613,1,365,2,0
5091614,0,365,2,0
5091618,0,365,2,0
5091619,0,365,2,1
5091620,0,365,2,1
5091621,0,365,2,0
5091622,0,365,2,0
5091623,0,139,2,0
5091624,0,139,2,1
5091625,0,139,2,0
5091626,0,139,2,0
5091627,0,139,2,0
5091628,0,139,2,0
5091629,0,139,2,0
5091630,0,139,2,0
5091631,0,139,2,1
5091632,1,4,5,0
5091635,1,4,5,0
5091639,1,304,1,0
5091640,1,304,1,0
5091641,1,304,1,1
5091642,1,304,1,0
5091644,0,44,2,0
5091645,0,44,2,0
5091646,0,44,2,1
5091647,0,365,2,0
5091648,0,365,2,0
5091649,0,365,2,0
5091651,0,365,2,0
5091652,0,365,2,0
5091653,0,365,2,0
5091654,0,365,2,0
5091655,0,122,1,0
5091657,0,365,3,0
5091658,0,365,3,0
5091662,0,365,3,0
5091663,0,365,3,1
5091664,0,365,3,0
5091665,0,365,3,0
5091666,0,365,3,0
5091667,0,365,3,0
5091668,0,365,3,1
5091669,0,365,3,1
5091672,0,122,2,0
5091673,0,122,2,0
5091674,0,122,2,1
5091679,0,122,2,0
5091680,0,122,2,0
5091681,0,122,2,1
5091682,0,122,2,0
5091683,0,122,2,0
5091684,1,45,2,0
5091685,1,45,2,0
5091686,1,45,2,0
5091687,0,257,1,0
5091688,0,257,1,0
5091689,0,257,1,0
5091691,0,257,1,0
5091692,0,257,1,0
5091694,0,257,1,1
5091695,0,257,1,0
5091696,0,257,1,0
5091697,0,257,1,0
5091699,0,257,1,0
5091701,0,257,1,0
5091703,1,147,4,0
5091704,0,365,2,0
5091705,0,365,2,0
5091706,0,365,2,0
5091707,0,365,2,0
5091708,0,365,2,1
5091709,0,365,2,0
5091710,0,331,3,0
5091711,0,331,3,0
5091713,0,331,3,0
5091714,0,331,3,0
5091715,0,331,3,0
5091716,0,331,3,0
5091717,0,96,2,0
5091718,0,96,2,0
5091719,0,96,2,0
5091721,0,96,2,0
5091722,0,96,2,0
5091723,0,96,2,1
5091724,0,96,2,1
5091725,0,96,2,0
5091726,0,96,2,0
5091727,0,96,2,0
5091728,0,96,2,0
5091729,0,96,2,0
5091730,0,96,2,1
5091732,0,17,1,1
5091733,0,17,1,1
5091735,0,308,1,0
5091736,0,308,1,0
5091737,0,308,1,0
5091738,0,308,1,0
5091739,0,308,1,0
5091740,0,308,1,0
5091741,0,308,1,0
5091742,0,308,1,0
5091743,0,308,1,0
5091744,0,365,1,0
5091745,0,365,1,0
5091747,0,365,1,0
5091748,0,51,3,1
5091751,1,266,4,0
5091752,1,266,4,0
5091753,1,266,4,0
5091755,1,266,4,1
5091756,1,266,4,0
5091757,1,266,4,1
5091758,0,8,2,0
5091759,0,8,2,0
5091761,0,8,2,0
5091762,0,8,2,0
5091763,1,4,2,0
5091764,1,4,2,0
5091766,1,4,2,0
5091767,1,4,2,0
5091768,1,4,2,0
5091769,1,4,2,0
5091770,1,4,2,0
5091771,1,4,2,0
5091772,1,4,2,0
5091773,1,4,2,0
5091774,0,365,1,0
5091775,0,365,1,1
5091776,0,365,1,0
5091777,0,365,1,1
5091778,1,191,4,1
5091779,1,191,4,1
5091780,0,108,2,0
5091781,0,108,2,0
5091784,0,108,2,1
5091785,0,108,2,1
5091786,1,174,2,0
5091787,1,174,2,1
5091788,1,174,2,1
5091789,1,231,4,0
5091790,1,231,4,1
5091791,1,365,3,0
5091792,1,365,3,0
5091793,1,365,3,0
5091794,0,365,3,1
5091795,0,365,3,1
5091798,0,365,3,0
5091799,0,365,3,1
5091800,0,365,3,0
5091801,0,174,2,0
5091802,0,122,1,0
5091803,0,122,1,0
5091804,0,122,1,0
5091805,0,122,1,0
5091806,1,178,1,1
5091807,0,139,3,0
5091808,0,296,2,0
5091809,0,296,2,1
5091810,0,296,2,0
5091811,1,365,1,0
5091812,1,365,1,0
5091813,1,365,1,0
5091814,0,122,3,0
5091815,0,122,3,0
5091816,0,122,3,0
5091817,0,178,1,0
5091819,0,178,1,0
5091820,1,365,1,0
5091821,1,365,1,0
5091822,1,365,1,0
5091823,1,365,1,0
5091824,1,365,1,0
5091825,1,365,1,0
5091826,0,122,2,0
5091828,0,122,2,0
5091829,0,122,2,0
5091830,0,122,2,0
5091831,0,308,5,0
5091832,0,308,5,0
5091833,0,308,5,0
5091834,0,308,5,0
5091835,0,308,5,0
5091836,0,308,5,0
5091837,0,122,2,1
5091838,1,157,2,0
5091839,1,157,2,0
5091840,1,273,3,1
5091842,1,273,3,1
5091843,1,273,3,0
5091844,1,273,3,0
5091845,1,273,3,1
5091846,1,273,3,1
5091847,1,273,3,0
5091850,1,273,3,0
5091851,1,92,3,0
5091852,1,92,3,0
5091853,1,92,3,0
5091854,1,92,3,0
5091855,1,92,3,0
5091856,0,365,4,1
5091857,1,52,2,0
5091858,1,52,2,0
5091859,1,165,4,0
5091860,0,327,5,0
5091861,0,327,5,0
5091862,0,327,5,0
5091863,0,165,2,0
5091864,0,165,2,0
5091865,0,165,2,0
5091866,0,165,2,0
5091867,0,165,2,1
5091868,0,165,2,0
5091870,0,165,2,1
5091871,1,261,1,1
5091872,1,261,1,1
5091873,1,261,1,1
5091875,0,317,2,0
5091876,0,317,2,1
5091877,0,317,2,1
5091878,0,317,2,0
5091879,0,317,2,1
5091880,0,317,2,0
5091881,0,317,2,0
5091882,0,317,2,0
5091883,0,317,2,1
5091884,0,331,3,0
5091885,0,331,3,0
5091886,0,331,3,0
5091887,0,331,3,0
5091888,0,331,3,0
5091889,1,320,1,1
5091890,0,96,1,0
5091891,0,96,1,1
5091892,0,96,1,0
5091893,0,96,1,1
5091894,1,235,1,1
5091895,1,235,1,0
5091897,0,365,2,0
5091899,1,365,3,0
5091900,1,365,3,1
5091902,0,174,1,0
5091905,0,122,2,0
5091906,0,122,2,1
5091907,0,122,2,1
5091908,0,365,4,0
5091909,0,365,4,0
5091910,0,122,2,1
5091911,0,157,2,0
5091912,0,157,2,0
5091913,0,157,2,0
5091916,0,126,5,1
5091917,0,126,5,0
5091918,0,126,5,0
5091919,0,126,5,1
5091920,0,122,2,0
5091921,0,131,4,1
5091922,0,131,4,0
5091923,0,131,4,1
5091924,1,4,2,1
5091925,0,365,2,1
5091926,0,365,2,1
5091927,0,365,2,0
5091928,0,208,2,1
5091929,0,292,2,0
5091930,0,292,2,1
5091931,1,122,2,1
5091932,1,122,2,0
5091933,1,122,2,1
5091935,1,122,2,0
5091936,1,122,2,1
5091937,1,165,4,0
5091938,1,165,4,0
5091939,1,165,4,0
5091940,1,165,4,0
5091941,1,165,4,1
5091943,0,174,1,1
5091946,0,174,1,1
5091949,0,174,1,0
5091950,0,174,1,0
5091951,0,174,1,0
5091952,0,174,1,0
5091953,0,139,2,0
5091954,0,139,2,0
5091955,0,139,2,0
5091956,0,139,2,0
5091957,0,139,2,0
5091958,0,139,2,1
5091959,0,139,2,1
5091960,0,122,2,0
5091961,0,122,2,0
5091963,1,51,2,0
5091964,1,51,2,0
5091965,1,51,2,1
5091966,1,231,4,0
5091967,1,231,4,0
5091968,1,231,4,0
5091969,1,231,4,0
5091970,1,231,4,0
5091971,1,231,4,0
5091972,0,35,2,0
5091973,0,35,2,0
5091974,0,35,2,0
5091979,0,35,2,0
5091980,1,365,2,0
5091981,1,365,2,1
5091982,1,365,2,1
5091983,1,365,2,0
5091984,1,365,2,1
5091985,1,365,2,1
5091986,1,365,2,1
5091990,0,187,2,0
5091991,0,187,2,0
5091992,0,187,2,0
5091994,1,122,4,0
5091995,1,122,4,1
5091998,1,122,4,1
5091999,1,122,4,0
5092000,0,122,2,0
5092001,0,122,2,0
5092002,0,122,2,0
5092003,0,122,2,0
5092004,0,174,2,0
5092005,0,174,2,0
5092006,0,174,2,1
5092008,0,174,2,0
5092009,0,174,2,0
5092010,0,174,2,1
5092011,0,174,2,0
5092012,0,174,2,0
5092013,0,174,2,0
5092014,0,151,3,0
5092015,0,151,3,0
5092016,0,365,2,0
5092018,0,365,2,0
5092019,0,365,2,0
5092020,0,365,2,0
5092021,0,365,2,1
5092022,0,365,2,0
5092023,0,365,2,0
5092024,0,365,2,0
5092025,0,365,2,0
5092026,0,365,2,0
5092027,0,365,2,0
5092028,0,365,2,0
5092029,0,365,2,1
5092031,0,266,3,0
5092033,0,284,2,1
5092036,0,219,2,0
5092037,0,219,2,0
5092041,0,122,2,0
5092042,0,35,3,0
5092043,0,35,3,1
5092044,0,35,3,0
5092045,0,35,3,0
5092046,0,35,3,0
5092047,0,35,3,0
5092048,0,35,3,0
5092049,0,35,3,1
5092050,0,35,3,1
5092051,0,35,3,1
5092052,0,122,1,1
5092055,0,122,1,1
5092056,0,122,1,1
5092057,0,123,2,0
5092058,0,123,2,0
5092059,0,0,1,0
5092060,0,0,1,0
5092061,0,0,1,0
5092062,0,0,1,0
5092065,1,122,2,0
5092066,1,122,2,0
5092067,1,122,2,0
5092068,1,122,2,1
5092069,1,122,2,1
5092070,0,87,2,0
5092071,0,87,2,0
5092072,0,87,2,0
5092073,0,87,2,0
5092074,0,87,2,1
5092075,1,47,2,0
5092076,1,47,2,0
5092077,1,47,2,0
5092078,1,47,2,1
5092079,1,130,3,0
5092080,1,130,3,1
5092081,1,130,3,0
5092082,1,130,3,0
5092084,1,130,3,0
5092085,1,130,3,0
5092087,1,170,4,0
5092088,1,170,4,1
5092090,0,139,2,0
5092092,0,212,2,0
5092093,0,212,2,1
5092096,0,365,2,0
5092098,0,365,2,0
5092102,0,95,2,0
5092104,0,95,2,0
5092105,0,95,2,0
5092106,0,95,2,0
5092108,0,95,2,1
5092109,0,95,2,1
5092110,1,365,1,0
5092111,1,365,1,0
5092112,1,122,1,1
5092113,1,122,1,1
5092115,1,273,3,0
5092116,0,122,2,1
5092117,0,122,2,0
5092118,0,122,2,1
5092119,0,122,2,0
5092120,0,122,2,0
5092121,0,122,2,0
5092122,0,122,2,0
5092123,0,122,2,1
5092124,0,122,2,0
5092125,1,86,3,0
5092127,1,86,3,0
5092128,1,86,3,1
5092129,1,86,3,0
5092130,1,86,3,1
5092131,1,343,2,0
5092132,1,343,2,1
5092133,1,343,2,1
5092135,0,365,2,0
5092136,0,365,2,0
5092137,0,365,2,0
5092138,1,38,1,0
5092139,1,38,1,1
5092140,1,38,1,1
5092141,1,38,1,1
5092144,1,47,1,1
5092145,1,47,1,0
5092146,1,47,1,0
5092147,1,47,1,1
5092148,0,122,2,1
5092149,0,122,2,0
5092150,0,122,2,1
5092151,0,122,2,0
5092152,0,178,1,0
5092153,0,178,1,0
5092154,0,122,2,1
5092155,0,122,2,0
5092156,0,122,2,1
5092159,0,122,2,1
5092161,0,122,2,0
5092163,0,122,2,1
5092164,0,122,1,0
5092165,0,122,1,0
5092166,0,122,1,0
5092167,1,165,5,0
5092169,1,165,5,0
5092170,1,165,5,0
5092171,1,292,4,1
5092172,1,292,4,0
5092173,1,292,4,0
5092174,1,292,4,0
5092175,1,292,4,1
5092176,1,292,4,1
5092177,1,292,4,1
5092182,1,122,2,0
5092183,1,122,2,0
5092184,1,122,2,0
5092185,0,347,2,0
5092187,0,347,2,0
5092188,0,347,2,1
5092190,0,347,2,0
5092191,0,347,2,1
5092194,0,347,2,1
5092196,0,347,2,1
5092197,0,347,2,1
5092198,0,347,2,0
5092199,0,347,2,1
5092200,0,347,2,1
5092201,1,365,2,0
5092202,1,365,2,0
5092203,1,365,2,0
5092205,1,365,2,0
5092206,1,365,2,0
5092207,1,195,2,1
5092208,0,243,2,0
5092210,0,243,2,0
5092211,0,243,2,1
5092212,0,243,2,0
5092215,0,243,2,0
5092216,0,243,2,0
5092221,1,365,2,0
5092222,1,365,2,0
5092223,1,365,2,0
5092224,1,365,2,0
5092225,1,365,2,0
5092226,1,365,2,0
5092227,1,365,2,0
5092228,1,365,2,0
5092229,1,365,2,0
5092230,1,365,2,0
5092232,1,365,2,0
5092233,1,365,2,1
5092234,0,35,2,0
5092235,0,35,2,0
5092238,0,35,2,0
5092239,0,35,2,1
5092240,0,35,2,0
5092241,0,35,2,0
5092242,0,35,2,1
5092245,0,122,2,0
5092246,0,122,2,1
5092247,0,266,2,0
5092249,0,266,2,0
5092250,0,266,2,0
5092251,1,130,2,0
5092252,1,130,2,0
5092253,1,130,2,0
5092254,1,130,2,1
5092255,1,130,2,0
5092256,1,130,2,1
5092257,1,130,2,1
5092258,0,278,4,0
5092259,0,278,4,0
5092260,1,14,2,0
5092261,1,14,2,1
5092263,1,14,2,0
5092264,1,14,2,0
5092265,1,14,2,0
5092268,1,14,2,0
5092269,1,14,2,0
5092270,1,14,2,0
5092271,0,222,2,0
5092272,0,222,2,1
5092274,0,222,2,0
5092275,0,222,2,0
5092276,0,222,2,0
5092278,0,222,2,0
5092279,0,222,2,0
5092280,0,122,2,0
5092281,0,122,2,0
5092283,0,122,2,1
5092284,0,122,2,0
5092285,0,122,2,1
5092287,0,122,2,0
5092288,0,122,2,0
5092289,0,122,2,0
5092290,0,122,2,0
5092291,0,122,2,0
5092292,0,122,2,0
5092293,0,122,2,0
5092294,0,122,2,0
5092295,0,122,2,0
5092296,0,122,2,0
5092297,0,122,2,0
5092302,0,122,1,0
5092303,1,212,2,0
5092304,1,212,2,0
5092305,1,212,2,0
5092306,1,212,2,0
5092308,1,212,2,0
5092310,1,212,2,0
5092314,1,212,2,0
5092315,1,212,2,0
5092316,1,212,2,0
5092319,0,308,2,0
5092320,0,308,2,0
5092321,0,308,2,1
5092322,0,308,2,0
5092323,0,308,2,1
5092324,0,365,5,0
5092325,0,365,5,0
5092326,0,365,5,0
5092327,0,365,5,1
5092328,0,365,5,1
5092332,0,122,1,0
5092334,0,122,1,0
5092335,0,122,1,0
5092337,0,69,2,0
5092338,0,69,2,0
5092339,0,69,2,0
5092340,0,69,2,0
5092341,0,69,2,1
5092342,0,308,1,0
5092343,0,308,1,0
5092344,0,308,1,0
5092345,0,308,1,0
5092346,0,308,1,0
5092347,0,308,1,0
5092348,0,308,1,1
5092349,0,308,1,0
5092350,0,308,1,0
5092351,0,320,2,0
5092352,0,320,2,0
5092353,0,270,2,0
5092356,0,356,2,0
5092357,0,356,2,0
5092358,0,23,1,0
5092360,0,23,1,0
5092361,0,23,1,1
5092362,0,23,1,0
5092364,1,122,1,1
5092365,0,292,1,1
5092366,0,69,2,0
5092367,1,122,2,0
5092368,1,122,2,0
5092369,1,122,2,0
5092370,1,122,2,0
5092372,1,122,2,0
5092373,1,122,2,0
5092374,1,122,2,0
5092375,1,122,2,0
5092376,1,122,2,0
5092377,0,365,1,0
5092379,0,96,1,1
5092380,0,96,1,1
5092381,0,96,1,0
5092382,0,174,4,0
5092383,0,174,4,0
5092384,0,174,4,0
5092386,0,122,1,1
5092387,0,122,1,0
5092388,0,122,1,0
5092393,1,78,3,0
5092394,1,78,3,0
5092395,1,78,3,0
5092396,1,365,2,0
5092398,0,122,2,0
5092399,0,122,2,1
5092400,0,122,2,0
5092401,0,122,2,0
5092402,1,257,1,0
5092403,1,257,1,0
5092405,1,365,2,0
5092406,1,365,2,1
5092407,1,365,2,0
5092408,1,365,2,0
5092409,1,365,2,0
5092410,1,365,2,0
5092412,0,113,2,1
5092413,0,113,2,0
5092414,1,35,2,0
5092415,1,143,3,0
5092416,1,143,3,1
5092417,1,143,3,0
5092418,1,143,3,0
5092419,1,143,3,0
5092420,1,143,3,0
5092422,1,143,3,0
5092423,0,257,2,0
5092424,0,257,2,0
5092426,0,257,2,0
5092427,0,365,3,0
5092428,0,165,2,1
5092429,0,165,2,0
5092430,0,165,2,0
5092431,0,165,2,0
5092432,0,365,2,0
5092434,0,122,2,1
5092435,0,122,2,0
5092436,0,122,2,0
5092437,0,122,2,0
5092438,0,122,2,0
5092439,0,122,2,1
5092440,0,122,2,0
5092441,0,122,2,0
5092442,0,122,2,0
5092443,0,122,2,1
5092444,0,122,2,0
5092445,0,122,2,1
5092448,1,365,2,0
5092449,1,365,2,1
5092450,1,257,1,0
5092451,1,257,1,0
5092452,1,257,1,1
5092453,1,257,1,0
5092454,1,257,1,0
5092455,1,52,2,0
5092456,1,52,2,1
5092457,1,52,2,1
5092458,0,122,2,1
5092459,0,122,2,0
5092460,0,122,2,0
5092461,0,122,2,0
5092462,0,122,2,0
5092463,0,122,2,0
5092464,0,122,2,0
5092465,0,278,2,0
5092466,0,278,2,1
5092467,0,278,2,0
5092468,0,278,2,1
5092471,0,278,2,1
5092473,1,365,3,0
5092474,0,365,3,0
5092475,0,365,3,0
5092476,0,365,3,1
5092478,0,365,3,0
5092479,1,365,3,0
5092480,0,365,3,0
5092481,0,365,3,0
5093187,1,365,3,1
5093200,0,122,2,0
5093202,0,122,2,0
5093207,0,122,2,0
5093210,0,122,2,0
5093211,0,122,2,0
5093212,0,122,2,0
5093213,0,122,2,0
5093227,1,365,2,0
5093228,1,365,2,1
5093234,1,20,2,0
5093235,1,20,2,0
5093247,0,365,2,1
5093248,0,365,2,1
5093250,0,365,2,0
5093251,0,365,2,0
5093252,0,365,2,0
5093254,0,246,1,1
5093260,0,246,1,0
5093280,1,365,1,1
5093281,1,365,1,0
5093282,1,365,1,0
5093283,1,365,1,0
5093285,1,149,2,0
5093286,1,149,2,0
5093287,1,185,3,0
5093288,1,185,3,1
5093289,1,185,3,1
5093290,1,185,3,0
5093291,1,185,3,1
5093292,1,185,3,1
5093293,1,185,3,0
5093294,0,184,2,1
5093303,0,72,1,0
5093304,0,72,1,0
5093305,0,72,1,0
5093306,0,72,1,0
5093307,0,72,1,1
5094865,0,312,1,0
5094866,0,312,1,0
5094867,0,312,1,0
5094868,0,312,1,0
5094873,0,292,1,0
5094874,0,292,1,0
5094875,1,83,1,0
5094876,1,83,1,0
5094877,1,83,1,0
5094878,1,83,1,0
5094879,1,83,1,0
5094880,1,83,1,0
5094881,1,83,1,0
5094882,1,83,1,0
5094883,1,83,1,1
5094884,1,83,1,0
5094888,0,265,1,0
5094889,0,265,1,0
5094890,0,265,1,0
5094891,1,190,2,0
