ID,CODE_GENDER,FLAG_OW0_CAR,FLAG_OW0_REALIT1,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,Months,Risk,New_Status
5065634,0,1,1,0,157500,5,5,1,2,-9373,-1212,1,0,0,14,0,0
5065635,0,1,1,0,157500,5,5,1,2,-9373,-1212,1,0,0,6,5,0
5065636,0,1,1,0,157500,5,5,1,2,-9373,-1212,1,0,0,14,0,0
5065637,0,1,1,0,157500,5,5,1,2,-9373,-1212,1,0,0,11,0,0
5065638,0,0,1,1,180000,5,5,3,2,-16464,-907,1,0,0,5,0,0
5065639,0,0,1,1,180000,5,5,3,2,-16464,-907,1,0,0,24,7,0
5065640,0,1,1,2,225000,5,5,2,2,-16221,-6903,1,1,0,13,7,1
5065641,0,1,1,2,225000,5,5,2,2,-16221,-6903,1,1,0,13,0,0
5065642,0,1,1,2,225000,5,5,2,2,-16221,-6903,1,1,0,13,7,0
5065644,0,1,1,2,225000,5,5,2,2,-16221,-6903,1,1,0,27,16,0
5065645,0,1,1,2,225000,5,5,2,2,-16221,-6903,1,1,0,27,0,0
5065646,0,1,1,2,225000,5,5,2,2,-16221,-6903,1,1,0,27,16,0
5065648,1,0,1,0,67500,5,5,2,4,-10338,-2520,1,1,0,5,1,0
5065649,0,1,0,1,202500,1,5,2,2,-14749,-2946,1,1,0,15,0,0
5065650,0,1,0,1,202500,1,5,2,2,-14749,-2946,1,1,0,51,23,0
5065651,0,1,0,1,202500,1,5,2,2,-14749,-2946,1,1,0,56,32,1
5065654,1,0,1,0,112500,5,5,4,2,-21864,-999,1,0,0,31,0,0
5065655,1,0,1,0,112500,5,5,4,2,-21864,-999,1,0,0,41,0,0
5065656,0,0,0,0,135000,5,5,2,2,-14565,-1304,1,0,0,8,6,0
5065657,0,1,1,0,180000,5,5,4,2,-19307,-603,1,1,0,8,0,0
5065658,0,1,1,0,180000,5,5,4,2,-19307,-603,1,1,0,10,1,0
5065659,0,1,1,0,180000,5,5,4,2,-19307,-603,1,1,0,14,1,0
5065660,0,1,1,0,180000,5,5,4,2,-19307,-603,1,1,0,10,1,0
5065661,0,1,1,0,180000,5,5,4,2,-19307,-603,1,1,0,10,1,0
5065663,1,0,0,0,157500,5,5,1,2,-20096,-1881,1,0,0,12,1,1
5065664,1,0,0,0,157500,5,5,1,2,-20096,-1881,1,0,0,12,1,1
5065665,1,0,0,0,157500,5,5,1,2,-20096,-1881,1,0,0,12,1,1
5065667,1,1,1,0,216000,1,5,2,2,-13402,-542,1,0,0,14,6,1
5065668,1,1,1,0,216000,1,5,2,2,-13402,-542,1,0,0,32,0,0
5065669,1,1,1,0,216000,1,5,2,2,-13402,-542,1,0,0,14,6,1
5065670,1,0,0,0,135000,5,5,4,2,-11512,-4711,1,0,0,12,0,0
5065672,1,0,0,0,135000,5,5,4,2,-11512,-4711,1,0,0,22,0,0
5065673,1,0,0,0,135000,5,5,4,2,-11512,-4711,1,0,0,12,1,0
5065674,1,0,0,0,135000,5,5,4,2,-11512,-4711,1,0,0,7,1,1
5065675,1,0,0,0,135000,5,5,4,2,-11512,-4711,1,0,0,6,0,0
5065676,1,1,1,2,450000,1,2,2,2,-15137,-2734,1,0,0,9,9,1
5065677,1,1,1,2,450000,1,2,2,2,-15137,-2734,1,0,0,14,14,1
5065678,1,1,1,2,450000,1,2,2,2,-15137,-2734,1,0,0,9,9,1
5065679,1,1,1,2,450000,1,2,2,2,-15137,-2734,1,0,0,9,4,1
5065680,1,1,1,2,450000,1,2,2,2,-15137,-2734,1,0,0,9,9,1
5065681,1,1,1,2,450000,1,2,2,2,-15137,-2734,1,0,0,9,4,1
5065682,1,1,1,2,450000,1,2,2,2,-15137,-2734,1,0,0,9,9,1
5065683,1,1,1,2,450000,1,2,2,2,-15137,-2734,1,0,0,9,4,1
5065685,1,1,1,2,450000,1,2,2,2,-15137,-2734,1,0,0,5,2,1
5065686,1,0,1,0,270000,5,5,4,2,-16458,-9581,1,0,0,7,0,0
5065688,1,0,1,0,270000,5,5,4,2,-16458,-9581,1,0,0,45,1,0
5065689,1,0,1,0,270000,5,5,4,2,-16458,-9581,1,0,0,45,1,0
5065690,0,1,1,0,315000,5,5,2,2,-18213,-1151,1,1,0,9,0,0
5065691,0,1,1,0,315000,5,5,2,2,-18213,-1151,1,1,0,11,4,0
5065692,0,1,1,0,315000,5,5,2,2,-18213,-1151,1,1,0,9,0,0
5065693,0,1,1,0,315000,5,5,2,2,-18213,-1151,1,1,0,9,0,0
5065694,0,1,1,0,315000,5,5,2,2,-18213,-1151,1,1,0,16,11,0
5065695,0,1,1,0,315000,5,5,2,2,-18213,-1151,1,1,0,9,0,0
5065696,0,1,1,0,315000,5,5,2,2,-18213,-1151,1,1,0,9,0,0
5065697,0,1,1,0,315000,5,5,2,2,-18213,-1151,1,1,0,12,2,0
5065698,0,1,1,0,315000,5,5,2,2,-18213,-1151,1,1,0,9,0,0
5065699,0,1,1,0,315000,5,5,2,2,-18213,-1151,1,1,0,9,0,0
5065700,0,1,1,0,315000,5,5,2,2,-18213,-1151,1,1,0,8,0,0
5065702,0,1,1,0,225000,2,5,4,2,-17454,365243,1,0,0,13,1,0
5065703,0,1,1,0,225000,2,5,4,2,-17454,365243,1,0,0,20,1,0
5065704,0,1,1,0,225000,2,5,4,2,-17454,365243,1,0,0,24,1,0
5065705,0,1,1,0,225000,2,5,4,2,-17454,365243,1,0,0,14,6,0
5065707,0,1,1,0,225000,2,5,4,2,-17454,365243,1,0,0,13,1,0
5065708,0,1,1,0,157500,5,5,4,2,-10579,-662,1,0,0,3,3,1
5065709,0,1,1,0,112500,5,5,2,2,-10361,-269,1,1,0,45,0,0
5065710,0,1,1,0,112500,5,5,2,2,-10361,-269,1,1,0,45,20,1
5065711,1,1,1,0,157500,5,2,4,2,-10175,-573,1,0,0,57,0,0
5065712,1,1,1,0,157500,5,2,4,2,-10175,-573,1,0,0,10,0,0
5065714,1,0,0,0,130500,2,5,3,2,-24293,365243,1,0,0,3,1,1
5065715,1,0,0,0,130500,2,5,3,2,-24293,365243,1,0,0,7,0,0
5065716,1,0,0,0,130500,2,5,3,2,-24293,365243,1,0,0,3,1,1
5065721,1,0,1,1,202500,3,5,1,2,-15975,-8760,1,0,0,61,61,1
5065722,1,0,1,1,202500,3,5,1,2,-15975,-8760,1,0,0,49,49,1
5065723,1,0,1,1,202500,3,5,1,2,-15975,-8760,1,0,0,42,3,0
5065725,1,0,1,1,202500,3,5,1,2,-15975,-8760,1,0,0,33,33,1
5065727,1,0,1,1,202500,3,5,1,2,-15975,-8760,1,0,0,51,51,1
5065728,1,0,1,1,202500,3,5,1,2,-15975,-8760,1,0,0,53,53,1
5065729,1,0,1,1,202500,3,5,1,2,-15975,-8760,1,0,0,31,0,0
5065730,1,0,1,1,202500,3,5,1,2,-15975,-8760,1,0,0,16,16,1
5065731,1,0,1,1,202500,3,5,1,2,-15975,-8760,1,0,0,16,16,1
5065732,1,1,1,0,157500,2,2,2,2,-21508,365243,1,0,0,22,0,0
5065734,1,0,0,0,112500,2,5,2,2,-23864,365243,1,0,0,36,0,0
5065735,1,0,0,0,112500,2,5,2,2,-23864,365243,1,0,0,8,0,0
5065736,1,0,0,0,112500,2,5,2,2,-23864,365243,1,0,0,6,0,0
5065737,1,0,0,0,112500,2,5,2,2,-23864,365243,1,0,0,15,0,0
5065738,1,0,0,0,112500,2,5,2,2,-23864,365243,1,0,0,7,2,0
5065739,1,0,0,0,112500,2,5,2,2,-23864,365243,1,0,0,4,0,0
5065740,0,0,1,1,90000,1,5,2,2,-16690,-1181,1,0,0,12,1,0
5065742,1,1,1,0,225000,2,2,2,2,-21955,365243,1,0,0,48,3,0
5065743,1,1,1,0,225000,2,2,2,2,-21955,365243,1,0,0,32,1,0
5065744,1,1,1,0,225000,2,2,2,2,-21955,365243,1,0,0,36,9,0
5065746,1,1,1,0,225000,2,2,2,2,-21955,365243,1,0,0,48,3,0
5065747,1,1,1,0,225000,2,2,2,2,-21955,365243,1,0,0,45,43,0
5065748,1,1,1,0,225000,2,2,2,2,-21955,365243,1,0,0,7,7,1
5065749,0,1,1,0,189000,5,5,2,2,-15906,-1881,1,0,0,44,1,0
5065750,0,1,1,0,189000,5,5,2,2,-15906,-1881,1,0,0,44,1,0
5065751,0,1,1,0,189000,5,5,2,2,-15906,-1881,1,0,0,40,1,0
5065752,0,1,1,0,189000,5,5,2,2,-15906,-1881,1,0,0,12,1,0
5065753,0,1,1,0,189000,5,5,2,2,-15906,-1881,1,0,0,5,1,0
5065754,1,1,1,0,225000,5,5,1,2,-19886,-1577,1,1,0,14,0,0
5065755,1,1,1,0,225000,5,5,1,2,-19886,-1577,1,1,0,14,1,0
5065756,0,1,1,1,157500,5,5,2,2,-16902,-1699,1,0,0,20,1,0
5065757,0,1,1,1,157500,5,5,2,2,-16902,-1699,1,0,0,44,0,0
5065758,0,1,1,1,157500,5,5,2,2,-16902,-1699,1,0,0,24,1,0
5065759,0,1,1,0,157500,5,5,2,2,-19483,-2765,1,1,0,14,0,0
5065760,0,1,1,0,157500,5,5,2,2,-19483,-2765,1,1,0,15,1,0
5065761,1,0,1,0,90000,5,5,4,2,-14746,-693,1,0,0,17,0,0
5065762,1,0,1,0,90000,5,5,4,2,-14746,-693,1,0,0,5,0,0
5065763,1,0,1,0,90000,5,5,4,2,-14746,-693,1,0,0,20,0,0
5065764,1,0,1,0,90000,5,5,4,2,-14746,-693,1,0,0,17,1,0
5065765,1,0,1,0,189000,5,5,2,2,-14402,-1059,1,0,1,25,0,0
5065766,1,0,1,0,189000,5,5,2,2,-14402,-1059,1,0,1,25,0,0
5065767,1,0,1,0,189000,5,5,2,2,-14402,-1059,1,0,1,10,1,1
5065768,1,0,1,0,189000,5,5,2,2,-14402,-1059,1,0,1,8,0,0
5065769,1,0,1,0,216000,2,5,4,2,-21102,365243,1,0,0,10,0,0
5065770,1,0,1,1,90000,5,5,1,2,-9269,-512,1,1,0,5,5,1
5065771,1,0,1,1,90000,5,5,1,2,-9269,-512,1,1,0,15,1,0
5065772,1,0,1,0,292500,2,5,2,2,-21079,365243,1,0,0,3,0,0
5065773,1,0,1,0,292500,2,5,2,2,-21079,365243,1,0,0,3,0,0
5065774,1,0,1,0,292500,2,5,2,2,-21079,365243,1,0,0,12,1,0
5065775,1,0,1,0,292500,2,5,2,2,-21079,365243,1,0,0,3,0,0
5065776,1,0,1,0,292500,2,5,2,2,-21079,365243,1,0,0,5,5,1
5065779,1,0,1,0,472500,2,5,2,2,-21937,365243,1,0,0,7,0,0
5065781,1,0,1,0,157500,5,5,2,2,-17343,-938,1,0,0,9,0,0
5065782,1,0,1,0,157500,5,5,2,2,-17343,-938,1,0,0,9,4,0
5065784,1,0,1,0,157500,5,5,2,2,-17343,-938,1,0,0,48,0,0
5065786,1,0,1,0,157500,5,5,2,2,-17343,-938,1,0,0,20,1,0
5065787,1,0,1,0,157500,5,5,2,2,-17343,-938,1,0,0,20,0,0
5065788,1,0,1,0,157500,5,5,2,2,-17343,-938,1,0,0,23,0,0
5065789,0,1,1,0,315000,5,5,4,2,-12912,-3403,1,0,1,9,1,0
5065790,0,1,1,0,315000,5,5,4,2,-12912,-3403,1,0,1,9,0,0
5065791,0,1,1,0,315000,5,5,4,2,-12912,-3403,1,0,1,26,18,1
5065792,0,1,1,0,315000,5,5,4,2,-12912,-3403,1,0,1,9,1,0
5065793,0,1,1,0,315000,5,5,4,2,-12912,-3403,1,0,1,51,43,1
5065795,0,1,1,0,315000,5,5,4,2,-12912,-3403,1,0,1,9,1,0
5065796,1,0,1,0,67500,2,5,5,2,-23857,365243,1,0,0,2,0,0
5065797,1,0,1,0,67500,2,5,2,2,-22546,365243,1,0,0,8,0,0
5065798,1,0,1,0,44550,2,5,2,2,-22911,365243,1,0,0,7,3,0
5065799,1,0,1,0,135000,2,5,5,2,-24174,365243,1,0,0,7,7,1
5065800,1,0,1,0,135000,2,5,5,2,-24174,365243,1,0,0,21,0,0
5065801,1,0,1,0,135000,2,5,5,2,-24174,365243,1,0,0,37,0,0
5065803,1,0,1,0,135000,2,5,5,2,-24174,365243,1,0,0,20,0,0
5065804,1,0,1,0,135000,2,5,5,2,-24174,365243,1,0,0,11,11,1
5065805,1,0,0,1,76500,5,2,2,2,-15915,-785,1,1,0,3,2,1
5065806,1,0,0,1,76500,5,2,2,2,-15915,-785,1,1,0,3,2,1
5065807,1,0,0,1,76500,5,2,2,2,-15915,-785,1,1,0,17,0,0
5065808,1,0,0,1,76500,5,2,2,2,-15915,-785,1,1,0,3,2,1
5065809,1,0,0,1,76500,5,2,2,2,-15915,-785,1,1,0,2,1,1
5065810,1,0,0,1,76500,5,2,2,2,-15915,-785,1,1,0,3,2,1
5065811,1,0,0,1,76500,5,2,2,2,-15915,-785,1,1,0,11,6,0
5065812,1,0,0,1,76500,5,2,2,2,-15915,-785,1,1,0,2,1,0
5065813,1,1,0,2,103500,5,5,2,3,-11684,-3860,1,1,0,4,1,0
5065815,1,0,1,0,112500,5,5,4,2,-19061,-9794,1,1,0,24,0,0
5065816,1,0,1,0,112500,5,5,4,2,-19061,-9794,1,1,0,4,0,0
5065817,1,0,1,1,72000,1,5,2,2,-8054,-389,1,1,0,4,0,0
5065818,1,0,1,1,81000,1,5,2,2,-14494,-1516,1,0,0,18,0,0
5065819,0,1,1,1,157500,5,5,2,2,-15879,-2276,1,0,0,21,21,1
5065820,0,1,1,1,157500,5,5,2,2,-15879,-2276,1,0,0,42,0,0
5065821,1,1,1,0,157500,5,2,1,2,-20806,-2338,1,0,0,1,1,1
5065822,0,1,1,2,157500,2,5,2,2,-16957,365243,1,0,0,8,0,0
5065823,0,1,1,2,157500,2,5,2,2,-16957,365243,1,0,0,56,1,0
5065824,0,1,1,2,157500,2,5,2,2,-16957,365243,1,0,0,36,0,0
5065828,0,1,1,2,157500,2,5,2,2,-16957,365243,1,0,0,20,1,0
5065829,0,1,1,2,157500,2,5,2,2,-16957,365243,1,0,0,9,5,1
5065830,0,1,1,2,157500,2,5,2,2,-16957,365243,1,0,0,9,5,1
5065831,0,1,1,2,157500,2,5,2,2,-16957,365243,1,0,0,20,1,0
5065832,0,1,1,2,157500,2,5,2,2,-16957,365243,1,0,0,19,0,0
5065833,0,1,1,2,157500,2,5,2,2,-16957,365243,1,0,0,11,0,0
5065835,1,0,1,0,67500,2,5,3,2,-19737,365243,1,0,0,24,0,0
5065836,1,0,1,0,67500,2,5,3,2,-19737,365243,1,0,0,60,0,0
5065837,1,0,1,0,67500,2,5,3,2,-19737,365243,1,0,0,15,0,0
5065838,1,0,1,0,67500,2,5,3,2,-19737,365243,1,0,0,8,0,0
5065839,0,0,1,0,135000,5,5,2,2,-20448,-907,1,1,0,13,0,0
5065841,0,0,1,0,135000,5,5,2,2,-20448,-907,1,1,0,8,3,0
5066361,1,0,0,0,121500,5,5,3,2,-16471,-2745,1,0,0,7,0,0
5066362,1,0,0,0,121500,5,5,3,2,-16471,-2745,1,0,0,24,0,0
5066363,1,0,0,0,121500,5,5,3,2,-16471,-2745,1,0,0,45,1,0
5066364,1,0,0,0,121500,5,5,3,2,-16471,-2745,1,0,0,36,0,0
5066365,1,0,0,0,121500,5,5,3,2,-16471,-2745,1,0,0,6,0,0
5066367,1,0,0,0,121500,5,5,3,2,-16471,-2745,1,0,0,30,1,0
5066368,1,0,0,0,121500,5,5,3,2,-16471,-2745,1,0,0,28,11,0
5066369,1,0,0,0,121500,5,5,3,2,-16471,-2745,1,0,0,15,6,1
5066370,1,0,0,0,121500,5,5,3,2,-16471,-2745,1,0,0,35,14,0
5066371,1,0,0,0,121500,5,5,3,2,-16471,-2745,1,0,0,25,10,0
5066372,1,0,0,0,121500,5,5,3,2,-16471,-2745,1,0,0,36,15,1
5066373,1,0,0,0,121500,5,5,3,2,-16471,-2745,1,0,0,56,1,0
5066378,1,0,1,0,157500,5,5,3,2,-18148,-8376,1,0,0,48,17,0
5066379,1,0,1,0,157500,5,5,3,2,-18148,-8376,1,0,0,15,0,0
5066380,1,0,1,0,157500,5,5,3,2,-18148,-8376,1,0,0,14,14,1
5066381,1,0,1,0,157500,5,5,3,2,-18148,-8376,1,0,0,6,6,1
5066382,1,0,1,0,157500,5,5,3,2,-18148,-8376,1,0,0,28,0,0
5066383,1,0,1,0,157500,5,5,3,2,-18148,-8376,1,0,0,23,17,0
5066384,1,0,1,0,157500,5,5,3,2,-18148,-8376,1,0,0,28,0,0
5066388,1,0,1,1,675000,1,2,2,2,-15944,-1467,1,0,0,39,8,0
5066390,1,0,1,1,675000,1,2,2,2,-15944,-1467,1,0,0,22,22,1
5066391,1,0,1,1,675000,1,2,2,2,-15944,-1467,1,0,0,33,8,0
5066394,1,0,1,1,675000,1,2,2,2,-15944,-1467,1,0,0,30,1,0
5066398,1,0,1,1,675000,1,2,2,2,-15944,-1467,1,0,0,17,0,0
5066399,1,0,1,1,675000,1,2,2,2,-15944,-1467,1,0,0,30,1,0
5066400,1,0,1,1,675000,1,2,2,2,-15944,-1467,1,0,0,29,1,0
5066402,1,0,1,1,675000,1,2,2,2,-15944,-1467,1,0,0,34,0,0
5066403,1,0,1,1,675000,1,2,2,2,-15944,-1467,1,0,0,17,0,0
5066404,1,0,1,1,675000,1,2,2,2,-15944,-1467,1,0,0,15,0,0
5066406,1,0,1,1,292500,5,3,4,2,-12665,-2593,1,0,0,19,19,1
5066407,1,0,1,1,292500,5,3,4,2,-12665,-2593,1,0,0,21,10,0
5066411,1,0,1,1,292500,5,3,4,2,-12665,-2593,1,0,0,32,2,0
5066412,1,0,1,1,292500,5,3,4,2,-12665,-2593,1,0,0,9,1,1
5066414,1,0,1,1,292500,5,3,4,2,-12665,-2593,1,0,0,8,8,1
5066415,1,0,1,1,292500,5,3,4,2,-12665,-2593,1,0,0,14,0,0
5066416,1,0,1,1,292500,5,3,4,2,-12665,-2593,1,0,0,8,8,1
5066417,1,0,1,1,292500,5,3,4,2,-12665,-2593,1,0,0,9,2,0
5066418,1,0,1,0,45000,5,5,2,2,-19610,-1649,1,1,0,12,0,0
5066419,1,0,1,0,45000,5,5,2,2,-19610,-1649,1,1,0,11,1,1
5066420,1,0,1,0,45000,5,5,2,2,-19610,-1649,1,1,0,38,0,0
5066421,1,0,1,0,225000,1,2,2,2,-10755,-1040,1,0,1,5,0,0
5066422,1,0,1,0,225000,1,2,2,2,-10755,-1040,1,0,1,5,0,0
5066423,1,0,1,1,225000,1,2,2,2,-13011,-1953,1,0,0,11,1,1
5066425,1,0,1,1,225000,1,2,2,2,-13011,-1953,1,0,0,8,0,0
5066426,1,0,1,1,225000,1,2,2,2,-13011,-1953,1,0,0,11,1,1
5066427,1,0,1,1,225000,1,2,2,2,-13011,-1953,1,0,0,10,6,1
5066428,1,0,1,1,225000,1,2,2,2,-13011,-1953,1,0,0,2,0,0
5066429,1,0,1,1,225000,1,2,2,2,-13011,-1953,1,0,0,8,5,0
5066430,1,0,1,1,225000,1,2,2,2,-13011,-1953,1,0,0,10,0,0
5066431,0,0,1,0,180000,5,5,2,2,-16289,-3049,1,0,1,24,5,0
5066432,0,0,1,0,180000,5,5,2,2,-16289,-3049,1,0,1,6,0,0
5066433,0,0,1,0,180000,5,5,2,2,-16289,-3049,1,0,1,49,0,0
5066434,0,0,1,0,180000,5,5,2,2,-16289,-3049,1,0,1,12,0,0
5066435,0,1,1,0,157500,5,5,2,2,-17344,-553,1,0,1,33,1,0
5066436,0,1,1,0,157500,5,5,2,2,-17344,-553,1,0,1,15,0,0
5066437,0,1,1,0,157500,5,5,2,2,-17344,-553,1,0,1,15,0,0
5066441,0,1,1,0,157500,5,5,2,2,-17344,-553,1,0,1,37,1,0
5066442,1,0,1,2,225000,5,5,1,2,-11268,-1741,1,0,1,26,0,0
5066443,1,0,1,2,225000,5,5,1,2,-11268,-1741,1,0,1,32,3,0
5066444,1,0,1,2,225000,5,5,1,2,-11268,-1741,1,0,1,26,0,0
5066445,1,0,1,2,225000,5,5,1,2,-11268,-1741,1,0,1,26,0,0
5066446,1,0,1,2,225000,5,5,1,2,-11268,-1741,1,0,1,13,0,0
5066447,1,0,1,2,225000,5,5,1,2,-11268,-1741,1,0,1,26,0,0
5066448,1,0,1,2,225000,5,5,1,2,-11268,-1741,1,0,1,32,0,0
5066449,1,0,1,0,315000,1,5,4,2,-20092,-1345,1,0,0,50,0,0
5066450,1,0,1,0,315000,1,5,4,2,-20092,-1345,1,0,0,3,0,0
5066451,1,0,1,0,315000,1,5,4,2,-20092,-1345,1,0,0,20,1,0
5066452,1,0,1,0,315000,1,5,4,2,-20092,-1345,1,0,0,12,0,0
5066453,1,0,1,0,315000,1,5,4,2,-20092,-1345,1,0,0,4,1,1
5066454,1,0,1,0,315000,1,5,4,2,-20092,-1345,1,0,0,4,1,1
5066458,1,1,1,0,135000,5,5,3,2,-16211,-1406,1,0,0,48,1,0
5066463,1,1,1,0,135000,5,5,3,2,-16211,-1406,1,0,0,4,4,1
5066464,1,1,1,0,135000,5,5,3,2,-16211,-1406,1,0,0,53,53,1
5066465,1,1,1,0,135000,5,5,3,2,-16211,-1406,1,0,0,10,1,0
5066466,1,1,1,0,135000,5,5,3,2,-16211,-1406,1,0,0,22,3,0
5066467,1,1,1,0,135000,5,5,3,2,-16211,-1406,1,0,0,16,0,0
5066471,1,0,1,0,360000,2,5,2,2,-21997,365243,1,0,0,6,1,1
5066472,1,0,1,0,360000,2,5,2,2,-21997,365243,1,0,0,5,0,0
5066473,1,0,1,0,135000,1,5,2,2,-16497,-430,1,0,0,17,0,0
5066474,1,0,1,0,135000,1,5,2,2,-16497,-430,1,0,0,18,0,0
5066475,1,0,1,0,135000,1,5,2,2,-16497,-430,1,0,0,17,0,0
5066477,1,0,1,0,135000,1,5,2,2,-16497,-430,1,0,0,18,2,1
5066478,1,0,1,0,135000,1,5,2,2,-16497,-430,1,0,0,18,0,0
5066480,1,0,1,0,135000,1,5,2,2,-16497,-430,1,0,0,34,0,0
5066481,1,0,1,0,180000,1,2,2,6,-9624,-2775,1,0,0,7,2,1
5066482,1,0,1,0,180000,1,2,2,6,-9624,-2775,1,0,0,15,0,0
5066483,1,0,1,0,180000,1,2,2,6,-9624,-2775,1,0,0,31,0,0
5066484,1,1,1,1,166500,5,5,2,2,-13545,-3840,1,0,1,24,1,0
5066486,1,1,1,1,166500,5,5,2,2,-13545,-3840,1,0,1,23,23,1
5066487,1,1,1,1,166500,5,5,2,2,-13545,-3840,1,0,1,24,1,0
5066488,1,1,1,1,166500,5,5,2,2,-13545,-3840,1,0,1,24,1,0
5066490,0,1,1,0,81000,2,5,2,2,-22952,365243,1,0,0,11,1,1
5066491,0,1,1,0,81000,2,5,2,2,-22952,365243,1,0,0,11,1,1
5066492,0,1,1,0,81000,2,5,2,2,-22952,365243,1,0,0,11,2,1
5066493,0,1,1,0,81000,2,5,2,2,-22952,365243,1,0,0,10,0,0
5066495,1,0,0,1,112500,5,2,1,6,-12076,-5362,1,0,1,47,1,0
5066496,1,0,0,1,112500,5,2,1,6,-12076,-5362,1,0,1,40,1,0
5066497,1,0,0,1,112500,5,2,1,6,-12076,-5362,1,0,1,11,1,0
5066498,1,0,0,1,112500,5,2,1,6,-12076,-5362,1,0,1,52,1,0
5066499,1,0,0,1,112500,5,2,1,6,-12076,-5362,1,0,1,41,1,0
5066500,1,0,0,1,112500,5,2,1,6,-12076,-5362,1,0,1,47,1,0
5066501,0,0,1,0,225000,1,5,2,2,-10577,-2653,1,0,0,24,0,0
5066502,0,0,1,0,225000,1,5,2,2,-10577,-2653,1,0,0,7,3,1
5066504,0,0,1,0,225000,1,5,2,2,-10577,-2653,1,0,0,12,0,0
5066505,0,0,1,0,225000,1,5,2,2,-10577,-2653,1,0,0,28,0,0
5066506,1,0,1,0,157500,5,5,4,2,-17538,-7676,1,0,0,5,0,0
5066507,1,0,1,0,157500,5,5,4,2,-17538,-7676,1,0,0,6,4,1
5066508,1,0,1,0,157500,5,5,4,2,-17538,-7676,1,0,0,13,1,1
5066509,1,0,1,0,157500,5,5,4,2,-17538,-7676,1,0,0,41,0,0
5066510,1,0,1,0,157500,5,5,4,2,-17538,-7676,1,0,0,13,1,1
5066511,1,0,1,0,157500,5,5,4,2,-17538,-7676,1,0,0,5,1,0
5066512,1,0,1,0,157500,5,5,4,2,-17538,-7676,1,0,0,15,0,0
5066513,1,0,1,0,157500,5,5,4,2,-17538,-7676,1,0,0,13,1,1
5066514,1,0,1,0,157500,5,5,4,2,-17538,-7676,1,0,0,34,0,0
5066516,1,0,1,1,67500,5,5,2,2,-15252,-887,1,1,0,20,1,0
5066517,1,0,1,0,144000,5,5,2,2,-19975,-10780,1,1,0,37,0,0
5066518,1,0,1,0,144000,5,5,2,2,-19975,-10780,1,1,0,34,0,0
5066519,1,0,1,0,144000,5,5,2,2,-19975,-10780,1,1,0,56,0,0
5066520,1,0,1,0,144000,5,5,2,2,-19975,-10780,1,1,0,9,9,1
5066521,1,0,1,0,144000,5,5,2,2,-19975,-10780,1,1,0,31,0,0
5066522,1,0,1,0,144000,5,5,2,2,-19975,-10780,1,1,0,9,9,1
5066523,1,0,1,0,144000,5,5,2,2,-19975,-10780,1,1,0,24,0,0
5066529,1,0,1,0,247500,5,5,5,2,-18040,-4813,1,0,0,31,3,0
5066530,1,0,1,0,247500,5,5,5,2,-18040,-4813,1,0,0,21,1,1
5066531,1,0,1,0,247500,5,5,5,2,-18040,-4813,1,0,0,32,3,0
5066532,1,0,1,0,247500,5,5,5,2,-18040,-4813,1,0,0,20,3,0
5066533,1,0,1,0,247500,5,5,5,2,-18040,-4813,1,0,0,15,1,0
5066534,1,0,1,0,247500,5,5,5,2,-18040,-4813,1,0,0,15,3,0
5066535,0,1,1,1,900000,5,5,2,1,-15344,-1101,1,0,0,38,0,0
5066536,0,1,1,1,900000,5,5,2,1,-15344,-1101,1,0,0,17,0,0
5066539,0,1,1,1,900000,5,5,2,1,-15344,-1101,1,0,0,5,5,1
5066540,0,1,1,1,900000,5,5,2,1,-15344,-1101,1,0,0,19,12,0
5066542,0,1,1,1,900000,5,5,2,1,-15344,-1101,1,0,0,14,1,0
5066543,0,1,1,1,900000,5,5,2,1,-15344,-1101,1,0,0,30,0,0
5066544,0,1,1,1,900000,5,5,2,1,-15344,-1101,1,0,0,16,16,1
5066546,1,0,1,0,135000,2,2,2,2,-23640,365243,1,0,1,14,0,0
5066547,1,0,1,0,135000,2,2,2,2,-23640,365243,1,0,1,38,2,0
5066548,1,0,1,0,135000,2,2,2,2,-23640,365243,1,0,1,8,1,0
5066549,1,0,1,0,135000,2,2,2,2,-23640,365243,1,0,1,14,2,0
5066550,1,0,1,0,135000,2,2,2,2,-23640,365243,1,0,1,6,4,0
5066551,1,0,1,0,135000,2,2,2,2,-23640,365243,1,0,1,15,2,0
5066553,1,1,0,1,180000,3,5,2,3,-17558,-1802,1,0,0,9,0,0
5066554,1,1,0,1,180000,3,5,2,3,-17558,-1802,1,0,0,60,33,0
5066558,1,1,0,1,180000,3,5,2,3,-17558,-1802,1,0,0,8,8,1
5066559,1,1,0,1,180000,3,5,2,3,-17558,-1802,1,0,0,20,20,1
5066561,1,0,0,0,180000,1,3,2,6,-8247,-430,1,1,1,15,0,0
5066562,1,0,0,0,180000,1,3,2,6,-8247,-430,1,1,1,4,1,0
5066563,1,0,0,0,180000,1,3,2,6,-8247,-430,1,1,1,3,0,0
5066565,1,0,1,0,216000,2,5,5,2,-20653,365243,1,0,0,30,22,0
